Loading Map Settings: 
Skipped : osu file format v14
Skipped : 0,0,"bg.png",0,0
Setting Beatmap Settings...
Complete!
Loading Timing Points: Complete!
Loading Hit Objects: Complete!
COL	|	OFFSET	|	VARIANCE
1	|	233389	|	105	
1	|	233494	|	210	
1	|	233704	|	106	
1	|	233810	|	250	
1	|	234060	|	197	
1	|	234257	|	118	
1	|	234375	|	382	
1	|	234757	|	105	
1	|	234862	|	158	
1	|	235020	|	158	
1	|	235178	|	105	
1	|	235283	|	106	
1	|	235389	|	236	
1	|	235625	|	106	
1	|	235731	|	105	
1	|	235836	|	184	
1	|	236020	|	105	
1	|	236125	|	211	
1	|	236336	|	132	
1	|	236468	|	105	
1	|	236573	|	184	
1	|	236757	|	105	
1	|	236862	|	237	
1	|	237099	|	105	
1	|	237204	|	106	
1	|	237310	|	184	
1	|	237494	|	105	
1	|	237599	|	211	
1	|	237810	|	105	
1	|	237915	|	131	
1	|	238046	|	106	
1	|	238152	|	184	
1	|	238336	|	105	
1	|	238441	|	132	
1	|	238573	|	184	
1	|	238757	|	132	
1	|	238889	|	184	
1	|	239073	|	210	
1	|	239283	|	145	
1	|	239428	|	171	
1	|	239599	|	105	
1	|	239704	|	158	
1	|	239862	|	184	
1	|	240046	|	106	
1	|	240152	|	289	
1	|	240441	|	105	
1	|	240546	|	145	
1	|	240691	|	382	
1	|	241073	|	210	
1	|	241283	|	132	
1	|	241415	|	421	
1	|	241836	|	105	
1	|	241941	|	105	
1	|	242046	|	422	
1	|	242468	|	105	
1	|	242573	|	105	
1	|	242678	|	421	
1	|	243099	|	105	
1	|	243204	|	106	
1	|	243310	|	184	
1	|	243494	|	316	
1	|	243810	|	158	
1	|	243968	|	315	
1	|	244283	|	158	
1	|	244441	|	237	
1	|	244678	|	316	
1	|	244994	|	158	
1	|	245152	|	237	
1	|	245389	|	118	
1	|	245507	|	197	
1	|	245704	|	198	
1	|	245902	|	118	
1	|	246020	|	119	
1	|	246139	|	157	
1	|	246296	|	145	
1	|	246441	|	211	
1	|	246652	|	79	
1	|	246731	|	158	
1	|	246889	|	236	
1	|	247125	|	119	
1	|	247244	|	197	
1	|	247441	|	158	
1	|	247599	|	119	
1	|	247718	|	118	
1	|	247836	|	158	
1	|	247994	|	276	
1	|	248270	|	237	
1	|	248507	|	118	
1	|	248625	|	198	
1	|	248823	|	118	
1	|	248941	|	237	
1	|	249178	|	158	
1	|	249336	|	158	
1	|	249494	|	355	
1	|	249849	|	138	
1	|	249987	|	349	
1	|	250336	|	184	
1	|	250520	|	198	
1	|	250718	|	197	
1	|	250915	|	184	
1	|	251099	|	132	
1	|	251231	|	158	
1	|	251389	|	157	
1	|	251546	|	158	
1	|	251704	|	237	
1	|	251941	|	119	
1	|	252060	|	197	
1	|	252257	|	158	
1	|	252415	|	158	
1	|	252573	|	131	
1	|	252704	|	106	
1	|	252810	|	158	
1	|	252968	|	157	
1	|	253125	|	158	
1	|	253283	|	336	
1	|	253619	|	79	
1	|	253698	|	79	
1	|	253777	|	79	
1	|	253856	|	217	
1	|	254073	|	158	
1	|	254231	|	315	
1	|	254546	|	158	
1	|	254704	|	158	
1	|	254862	|	211	
1	|	255073	|	131	
1	|	255204	|	211	
1	|	255415	|	99	
1	|	255514	|	118	
1	|	255632	|	197	
1	|	255829	|	139	
1	|	255968	|	394	
1	|	256362	|	132	
1	|	256494	|	105	
1	|	256599	|	263	
1	|	256862	|	158	
1	|	257020	|	158	
1	|	257178	|	211	
1	|	257389	|	236	
1	|	257625	|	158	
1	|	257783	|	79	
1	|	257862	|	237	
1	|	258099	|	237	
1	|	258336	|	237	
1	|	258573	|	118	
1	|	258691	|	158	
1	|	258849	|	119	
1	|	258968	|	394	
1	|	259362	|	237	
1	|	259599	|	395	
1	|	259994	|	237	
1	|	260231	|	394	
1	|	260625	|	119	
1	|	260744	|	118	
1	|	260862	|	395	
1	|	261257	|	237	
1	|	261494	|	237	
1	|	261731	|	158	
1	|	261889	|	118	
1	|	262007	|	118	
1	|	262125	|	316	
1	|	262441	|	158	
1	|	262599	|	158	
1	|	262757	|	158	
1	|	262915	|	158	
1	|	263073	|	158	
1	|	263231	|	158	
1	|	263389	|	157	
1	|	263546	|	158	
1	|	263704	|	336	
1	|	264040	|	79	
1	|	264119	|	164	
1	|	264283	|	132	
1	|	264415	|	184	
1	|	264599	|	132	
1	|	264731	|	237	
1	|	264968	|	157	
1	|	265125	|	237	
1	|	265362	|	119	
1	|	265481	|	158	
1	|	265639	|	118	
1	|	265757	|	158	
1	|	265915	|	237	
1	|	266152	|	158	
1	|	266310	|	263	
1	|	266573	|	131	
1	|	266704	|	106	
1	|	266810	|	151	
1	|	266961	|	316	
1	|	267277	|	138	
1	|	267415	|	158	
1	|	267573	|	158	
1	|	267731	|	177	
1	|	267908	|	158	
1	|	268066	|	138	
1	|	268204	|	158	
1	|	268362	|	158	
1	|	268520	|	158	
1	|	268678	|	79	
1	|	268757	|	355	
1	|	269112	|	119	
1	|	269231	|	158	
1	|	269389	|	157	
1	|	269546	|	198	
1	|	269744	|	118	
1	|	269862	|	158	
1	|	270020	|	158	
1	|	270178	|	197	
1	|	270375	|	119	
1	|	270494	|	79	
1	|	270573	|	197	
1	|	270770	|	119	
1	|	270889	|	157	
1	|	271046	|	119	
1	|	271165	|	118	
1	|	271283	|	198	
1	|	271481	|	197	
1	|	271678	|	237	
1	|	271915	|	158	
1	|	272073	|	158	
1	|	272231	|	158	
1	|	272389	|	210	
1	|	272599	|	316	
1	|	272915	|	105	
1	|	273020	|	158	
1	|	273178	|	118	
1	|	273296	|	198	
1	|	273494	|	276	
1	|	273770	|	119	
1	|	273889	|	236	
1	|	274125	|	119	
1	|	274244	|	158	
1	|	274402	|	158	
1	|	274560	|	315	
1	|	274875	|	218	
1	|	275093	|	138	
1	|	275231	|	98	
1	|	275329	|	395	
1	|	275724	|	138	
1	|	275862	|	237	
1	|	276099	|	158	
1	|	276257	|	158	
1	|	276415	|	237	
1	|	276652	|	118	
1	|	276770	|	119	
1	|	276889	|	157	
1	|	277046	|	158	
1	|	277204	|	158	
1	|	277362	|	277	
1	|	277639	|	197	
1	|	277836	|	118	
1	|	277954	|	277	
1	|	278231	|	158	
1	|	278389	|	79	
1	|	278468	|	394	
1	|	278862	|	211	
1	|	279073	|	105	
1	|	279178	|	79	
1	|	279257	|	237	
1	|	279494	|	158	
1	|	279652	|	158	
1	|	279810	|	158	
1	|	279968	|	78	
1	|	280046	|	237	
1	|	280283	|	237	
1	|	280520	|	119	
1	|	280639	|	157	
1	|	280796	|	158	
1	|	280954	|	198	
1	|	281152	|	237	
1	|	281389	|	236	
1	|	281625	|	158	
1	|	281783	|	237	
1	|	282020	|	158	
1	|	282178	|	158	
1	|	282336	|	79	
1	|	282415	|	237	
1	|	282652	|	158	
1	|	282810	|	315	
1	|	283125	|	158	
1	|	283283	|	158	
1	|	283441	|	158	
1	|	283599	|	158	
1	|	283757	|	158	
1	|	283915	|	118	
1	|	284033	|	198	
1	|	284231	|	237	
1	|	284468	|	157	
1	|	284625	|	237	
1	|	284862	|	158	
1	|	285020	|	158	
1	|	285178	|	237	
1	|	285415	|	237	
1	|	285652	|	335	
1	|	285987	|	138	
1	|	286125	|	106	
1	|	286231	|	210	
1	|	286441	|	99	
1	|	286540	|	178	
1	|	286718	|	197	
1	|	286915	|	158	
1	|	287073	|	118	
1	|	287191	|	79	
1	|	287270	|	198	
1	|	287468	|	236	
1	|	287704	|	
2	|	13441	|	158	
2	|	13599	|	316	
2	|	13915	|	197	
2	|	14112	|	316	
2	|	14428	|	316	
2	|	14744	|	355	
2	|	15099	|	276	
2	|	15375	|	277	
2	|	15652	|	158	
2	|	15810	|	315	
2	|	16125	|	395	
2	|	16520	|	237	
2	|	16757	|	197	
2	|	16954	|	198	
2	|	17152	|	237	
2	|	17389	|	236	
2	|	17625	|	158	
2	|	17783	|	474	
2	|	18257	|	237	
2	|	18494	|	237	
2	|	18731	|	315	
2	|	19046	|	119	
2	|	19165	|	316	
2	|	19481	|	276	
2	|	19757	|	237	
2	|	19994	|	158	
2	|	20152	|	237	
2	|	20389	|	157	
2	|	20546	|	395	
2	|	20941	|	237	
2	|	21178	|	237	
2	|	21415	|	395	
2	|	21810	|	197	
2	|	22007	|	355	
2	|	22362	|	277	
2	|	22639	|	355	
2	|	22994	|	395	
2	|	23389	|	394	
2	|	23783	|	237	
2	|	24020	|	198	
2	|	24218	|	276	
2	|	24494	|	158	
2	|	24652	|	237	
2	|	24889	|	197	
2	|	25086	|	197	
2	|	25283	|	158	
2	|	25441	|	316	
2	|	25757	|	158	
2	|	25915	|	316	
2	|	26231	|	158	
2	|	26389	|	315	
2	|	26704	|	277	
2	|	26981	|	197	
2	|	27178	|	237	
2	|	27415	|	158	
2	|	27573	|	237	
2	|	27810	|	236	
2	|	28046	|	395	
2	|	28441	|	395	
2	|	28836	|	316	
2	|	29152	|	237	
2	|	29389	|	236	
2	|	29625	|	198	
2	|	29823	|	316	
2	|	30139	|	355	
2	|	30494	|	355	
2	|	30849	|	276	
2	|	31125	|	158	
2	|	31283	|	237	
2	|	31520	|	237	
2	|	31757	|	158	
2	|	31915	|	158	
2	|	32073	|	237	
2	|	32310	|	315	
2	|	32625	|	316	
2	|	32941	|	237	
2	|	33178	|	474	
2	|	33652	|	79	
2	|	33731	|	394	
2	|	34125	|	237	
2	|	34362	|	237	
2	|	34599	|	158	
2	|	34757	|	395	
2	|	35152	|	316	
2	|	35468	|	315	
2	|	35783	|	237	
2	|	36020	|	158	
2	|	36178	|	79	
2	|	36257	|	395	
2	|	36652	|	158	
2	|	36810	|	79	
2	|	36889	|	473	
2	|	37362	|	237	
2	|	37599	|	158	
2	|	37757	|	316	
2	|	38073	|	79	
2	|	38152	|	158	
2	|	38310	|	315	
2	|	38625	|	316	
2	|	38941	|	237	
2	|	39178	|	158	
2	|	39336	|	79	
2	|	39415	|	158	
2	|	39573	|	237	
2	|	39810	|	315	
2	|	40125	|	316	
2	|	40441	|	316	
2	|	40757	|	158	
2	|	40915	|	158	
2	|	41073	|	158	
2	|	41231	|	158	
2	|	41389	|	157	
2	|	41546	|	79	
2	|	41625	|	119	
2	|	41744	|	118	
2	|	41862	|	237	
2	|	42099	|	237	
2	|	42336	|	237	
2	|	42573	|	158	
2	|	42731	|	237	
2	|	42968	|	236	
2	|	43204	|	158	
2	|	43362	|	237	
2	|	43599	|	158	
2	|	43757	|	118	
2	|	43875	|	198	
2	|	44073	|	158	
2	|	44231	|	158	
2	|	44389	|	315	
2	|	44704	|	158	
2	|	44862	|	158	
2	|	45020	|	316	
2	|	45336	|	158	
2	|	45494	|	158	
2	|	45652	|	316	
2	|	45968	|	157	
2	|	46125	|	158	
2	|	46283	|	119	
2	|	46402	|	355	
2	|	46757	|	158	
2	|	46915	|	474	
2	|	47389	|	157	
2	|	47546	|	474	
2	|	48020	|	158	
2	|	48178	|	355	
2	|	48533	|	119	
2	|	48652	|	197	
2	|	48849	|	119	
2	|	48968	|	157	
2	|	49125	|	158	
2	|	49283	|	158	
2	|	49441	|	158	
2	|	49599	|	197	
2	|	49796	|	198	
2	|	49994	|	79	
2	|	50073	|	158	
2	|	50231	|	368	
2	|	50599	|	158	
2	|	50757	|	421	
2	|	51178	|	316	
2	|	51494	|	316	
2	|	51810	|	158	
2	|	51968	|	157	
2	|	52125	|	316	
2	|	52441	|	158	
2	|	52599	|	158	
2	|	52757	|	158	
2	|	52915	|	158	
2	|	53073	|	158	
2	|	53231	|	158	
2	|	53389	|	79	
2	|	53468	|	236	
2	|	53704	|	316	
2	|	54020	|	198	
2	|	54218	|	118	
2	|	54336	|	316	
2	|	54652	|	158	
2	|	54810	|	158	
2	|	54968	|	157	
2	|	55125	|	119	
2	|	55244	|	276	
2	|	55520	|	158	
2	|	55678	|	197	
2	|	55875	|	119	
2	|	55994	|	158	
2	|	56152	|	131	
2	|	56283	|	211	
2	|	56494	|	210	
2	|	56704	|	79	
2	|	56783	|	132	
2	|	56915	|	158	
2	|	57073	|	158	
2	|	57231	|	184	
2	|	57415	|	158	
2	|	57573	|	158	
2	|	57731	|	158	
2	|	57889	|	131	
2	|	58020	|	105	
2	|	58125	|	158	
2	|	58283	|	158	
2	|	58441	|	237	
2	|	58678	|	158	
2	|	58836	|	237	
2	|	59073	|	79	
2	|	59152	|	316	
2	|	59468	|	256	
2	|	59724	|	158	
2	|	59882	|	158	
2	|	60040	|	158	
2	|	60198	|	138	
2	|	60336	|	316	
2	|	60652	|	158	
2	|	60810	|	118	
2	|	60928	|	145	
2	|	61073	|	210	
2	|	61283	|	316	
2	|	61599	|	316	
2	|	61915	|	158	
2	|	62073	|	237	
2	|	62310	|	342	
2	|	62652	|	210	
2	|	62862	|	158	
2	|	63020	|	184	
2	|	63204	|	132	
2	|	63336	|	158	
2	|	63494	|	158	
2	|	63652	|	158	
2	|	63810	|	197	
2	|	64007	|	118	
2	|	64125	|	79	
2	|	64204	|	237	
2	|	64441	|	158	
2	|	64599	|	237	
2	|	64836	|	158	
2	|	64994	|	289	
2	|	65283	|	158	
2	|	65441	|	184	
2	|	65625	|	158	
2	|	65783	|	158	
2	|	65941	|	119	
2	|	66060	|	118	
2	|	66178	|	158	
2	|	66336	|	237	
2	|	66573	|	158	
2	|	66731	|	237	
2	|	66968	|	197	
2	|	67165	|	118	
2	|	67283	|	158	
2	|	67441	|	158	
2	|	67599	|	105	
2	|	67704	|	185	
2	|	67889	|	289	
2	|	68178	|	368	
2	|	68546	|	158	
2	|	68704	|	237	
2	|	68941	|	290	
2	|	69231	|	263	
2	|	69494	|	158	
2	|	69652	|	237	
2	|	69889	|	157	
2	|	70046	|	395	
2	|	70441	|	158	
2	|	70599	|	158	
2	|	70757	|	158	
2	|	70915	|	158	
2	|	71073	|	158	
2	|	71231	|	158	
2	|	71389	|	157	
2	|	71546	|	158	
2	|	71704	|	316	
2	|	72020	|	79	
2	|	72099	|	316	
2	|	72415	|	158	
2	|	72573	|	237	
2	|	72810	|	236	
2	|	73046	|	316	
2	|	73362	|	99	
2	|	73461	|	217	
2	|	73678	|	158	
2	|	73836	|	289	
2	|	74125	|	264	
2	|	74389	|	157	
2	|	74546	|	158	
2	|	74704	|	158	
2	|	74862	|	158	
2	|	75020	|	79	
2	|	75099	|	290	
2	|	75389	|	105	
2	|	75494	|	368	
2	|	75862	|	184	
2	|	76046	|	132	
2	|	76178	|	158	
2	|	76336	|	210	
2	|	76546	|	158	
2	|	76704	|	132	
2	|	76836	|	99	
2	|	76935	|	138	
2	|	77073	|	158	
2	|	77231	|	237	
2	|	77468	|	315	
2	|	77783	|	237	
2	|	78020	|	79	
2	|	78099	|	237	
2	|	78336	|	158	
2	|	78494	|	79	
2	|	78573	|	395	
2	|	78968	|	210	
2	|	79178	|	211	
2	|	79389	|	230	
2	|	79619	|	158	
2	|	79777	|	316	
2	|	80093	|	138	
2	|	80231	|	263	
2	|	80494	|	131	
2	|	80625	|	119	
2	|	80744	|	145	
2	|	80889	|	157	
2	|	81046	|	185	
2	|	81231	|	131	
2	|	81362	|	158	
2	|	81520	|	184	
2	|	81704	|	185	
2	|	81889	|	157	
2	|	82046	|	158	
2	|	82204	|	316	
2	|	82520	|	237	
2	|	82757	|	79	
2	|	82836	|	184	
2	|	83020	|	132	
2	|	83152	|	118	
2	|	83270	|	198	
2	|	83468	|	236	
2	|	83704	|	158	
2	|	83862	|	198	
2	|	84060	|	118	
2	|	84178	|	158	
2	|	84336	|	158	
2	|	84494	|	158	
2	|	84652	|	158	
2	|	84810	|	263	
2	|	85073	|	131	
2	|	85204	|	132	
2	|	85336	|	105	
2	|	85441	|	158	
2	|	85599	|	79	
2	|	85678	|	316	
2	|	85994	|	184	
2	|	86178	|	158	
2	|	86336	|	132	
2	|	86468	|	236	
2	|	86704	|	158	
2	|	86862	|	158	
2	|	87020	|	158	
2	|	87178	|	79	
2	|	87257	|	316	
2	|	87573	|	276	
2	|	87849	|	138	
2	|	87987	|	79	
2	|	88066	|	217	
2	|	88283	|	158	
2	|	88441	|	158	
2	|	88599	|	79	
2	|	88678	|	237	
2	|	88915	|	158	
2	|	89073	|	79	
2	|	89152	|	237	
2	|	89389	|	157	
2	|	89546	|	79	
2	|	89625	|	79	
2	|	89704	|	79	
2	|	89783	|	79	
2	|	89862	|	158	
2	|	90020	|	158	
2	|	90178	|	158	
2	|	90336	|	158	
2	|	90494	|	210	
2	|	90704	|	158	
2	|	90862	|	106	
2	|	90968	|	157	
2	|	91125	|	158	
2	|	91283	|	237	
2	|	91520	|	237	
2	|	91757	|	79	
2	|	91836	|	158	
2	|	91994	|	237	
2	|	92231	|	237	
2	|	92468	|	157	
2	|	92625	|	237	
2	|	92862	|	237	
2	|	93099	|	158	
2	|	93257	|	237	
2	|	93494	|	79	
2	|	93573	|	158	
2	|	93731	|	237	
2	|	93968	|	157	
2	|	94125	|	158	
2	|	94283	|	158	
2	|	94441	|	158	
2	|	94599	|	158	
2	|	94757	|	237	
2	|	94994	|	237	
2	|	95231	|	158	
2	|	95389	|	236	
2	|	95625	|	237	
2	|	95862	|	158	
2	|	96020	|	79	
2	|	96099	|	158	
2	|	96257	|	237	
2	|	96494	|	158	
2	|	96652	|	79	
2	|	96731	|	158	
2	|	96889	|	157	
2	|	97046	|	237	
2	|	97283	|	237	
2	|	97520	|	158	
2	|	97678	|	237	
2	|	97915	|	237	
2	|	98152	|	158	
2	|	98310	|	236	
2	|	98546	|	79	
2	|	98625	|	158	
2	|	98783	|	158	
2	|	98941	|	237	
2	|	99178	|	79	
2	|	99257	|	158	
2	|	99415	|	237	
2	|	99652	|	158	
2	|	99810	|	236	
2	|	100046	|	237	
2	|	100283	|	158	
2	|	100441	|	237	
2	|	100678	|	237	
2	|	100915	|	158	
2	|	101073	|	79	
2	|	101152	|	158	
2	|	101310	|	236	
2	|	101546	|	158	
2	|	101704	|	79	
2	|	101783	|	158	
2	|	101941	|	79	
2	|	102020	|	79	
2	|	102099	|	158	
2	|	102257	|	237	
2	|	102494	|	237	
2	|	102731	|	237	
2	|	102968	|	236	
2	|	103204	|	158	
2	|	103362	|	158	
2	|	103520	|	237	
2	|	103757	|	237	
2	|	103994	|	158	
2	|	104152	|	237	
2	|	104389	|	79	
2	|	104468	|	157	
2	|	104625	|	158	
2	|	104783	|	237	
2	|	105020	|	237	
2	|	105257	|	158	
2	|	105415	|	237	
2	|	105652	|	237	
2	|	105889	|	157	
2	|	106046	|	237	
2	|	106283	|	395	
2	|	106678	|	237	
2	|	106915	|	421	
2	|	107336	|	105	
2	|	107441	|	316	
2	|	107757	|	105	
2	|	107862	|	316	
2	|	108178	|	105	
2	|	108283	|	527	
2	|	108810	|	79	
2	|	108889	|	552	
2	|	109441	|	79	
2	|	109520	|	474	
2	|	109994	|	237	
2	|	110231	|	315	
2	|	110546	|	158	
2	|	110704	|	316	
2	|	111020	|	158	
2	|	111178	|	316	
2	|	111494	|	158	
2	|	111652	|	158	
2	|	111810	|	315	
2	|	112125	|	79	
2	|	112204	|	158	
2	|	112362	|	395	
2	|	112757	|	184	
2	|	112941	|	158	
2	|	113099	|	132	
2	|	113231	|	237	
2	|	113468	|	157	
2	|	113625	|	119	
2	|	113744	|	118	
2	|	113862	|	237	
2	|	114099	|	79	
2	|	114178	|	79	
2	|	114257	|	118	
2	|	114375	|	139	
2	|	114514	|	138	
2	|	114652	|	210	
2	|	114862	|	342	
2	|	115204	|	132	
2	|	115336	|	132	
2	|	115468	|	210	
2	|	115678	|	316	
2	|	115994	|	158	
2	|	116152	|	158	
2	|	116310	|	158	
2	|	116468	|	157	
2	|	116625	|	237	
2	|	116862	|	316	
2	|	117178	|	158	
2	|	117336	|	158	
2	|	117494	|	158	
2	|	117652	|	237	
2	|	117889	|	131	
2	|	118020	|	184	
2	|	118204	|	79	
2	|	118283	|	158	
2	|	118441	|	198	
2	|	118639	|	118	
2	|	118757	|	237	
2	|	118994	|	158	
2	|	119152	|	184	
2	|	119336	|	132	
2	|	119468	|	289	
2	|	119757	|	158	
2	|	119915	|	131	
2	|	120046	|	132	
2	|	120178	|	158	
2	|	120336	|	158	
2	|	120494	|	184	
2	|	120678	|	132	
2	|	120810	|	184	
2	|	120994	|	184	
2	|	121178	|	145	
2	|	121323	|	171	
2	|	121494	|	158	
2	|	121652	|	210	
2	|	121862	|	132	
2	|	121994	|	158	
2	|	122152	|	197	
2	|	122349	|	119	
2	|	122468	|	157	
2	|	122625	|	198	
2	|	122823	|	158	
2	|	122981	|	118	
2	|	123099	|	158	
2	|	123257	|	158	
2	|	123415	|	197	
2	|	123612	|	158	
2	|	123770	|	119	
2	|	123889	|	157	
2	|	124046	|	158	
2	|	124204	|	198	
2	|	124402	|	158	
2	|	124560	|	118	
2	|	124678	|	158	
2	|	124836	|	197	
2	|	125033	|	119	
2	|	125152	|	197	
2	|	125349	|	119	
2	|	125468	|	157	
2	|	125625	|	119	
2	|	125744	|	118	
2	|	125862	|	158	
2	|	126020	|	119	
2	|	126139	|	157	
2	|	126296	|	158	
2	|	126454	|	158	
2	|	126612	|	119	
2	|	126731	|	158	
2	|	126889	|	118	
2	|	127007	|	118	
2	|	127125	|	158	
2	|	127283	|	198	
2	|	127481	|	158	
2	|	127639	|	118	
2	|	127757	|	211	
2	|	127968	|	315	
2	|	128283	|	158	
2	|	128441	|	158	
2	|	128599	|	211	
2	|	128810	|	131	
2	|	128941	|	158	
2	|	129099	|	237	
2	|	129336	|	263	
2	|	129599	|	263	
2	|	129862	|	106	
2	|	129968	|	157	
2	|	130125	|	211	
2	|	130336	|	105	
2	|	130441	|	158	
2	|	130599	|	211	
2	|	130810	|	105	
2	|	130915	|	178	
2	|	131093	|	157	
2	|	131250	|	244	
2	|	131494	|	131	
2	|	131625	|	316	
2	|	131941	|	79	
2	|	132020	|	79	
2	|	132099	|	237	
2	|	132336	|	316	
2	|	132652	|	158	
2	|	132810	|	236	
2	|	133046	|	237	
2	|	133283	|	79	
2	|	133362	|	257	
2	|	133619	|	138	
2	|	133757	|	99	
2	|	133856	|	112	
2	|	133968	|	131	
2	|	134099	|	290	
2	|	134389	|	105	
2	|	134494	|	289	
2	|	134783	|	132	
2	|	134915	|	158	
2	|	135073	|	105	
2	|	135178	|	158	
2	|	135336	|	316	
2	|	135652	|	158	
2	|	135810	|	158	
2	|	135968	|	157	
2	|	136125	|	79	
2	|	136204	|	277	
2	|	136481	|	118	
2	|	136599	|	119	
2	|	136718	|	197	
2	|	136915	|	158	
2	|	137073	|	158	
2	|	137231	|	158	
2	|	137389	|	105	
2	|	137494	|	171	
2	|	137665	|	171	
2	|	137836	|	237	
2	|	138073	|	158	
2	|	138231	|	263	
2	|	138494	|	79	
2	|	138573	|	316	
2	|	138889	|	236	
2	|	139125	|	158	
2	|	139283	|	119	
2	|	139402	|	118	
2	|	139520	|	132	
2	|	139652	|	105	
2	|	139757	|	158	
2	|	139915	|	474	
2	|	140389	|	473	
2	|	140862	|	316	
2	|	141178	|	474	
2	|	141652	|	118	
2	|	141770	|	355	
2	|	142125	|	316	
2	|	142441	|	158	
2	|	142599	|	158	
2	|	142757	|	316	
2	|	143073	|	79	
2	|	143152	|	316	
2	|	143468	|	236	
2	|	143704	|	79	
2	|	143783	|	158	
2	|	143941	|	158	
2	|	144099	|	237	
2	|	144336	|	158	
2	|	144494	|	118	
2	|	144612	|	198	
2	|	144810	|	184	
2	|	144994	|	158	
2	|	145152	|	131	
2	|	145283	|	158	
2	|	145441	|	316	
2	|	145757	|	237	
2	|	145994	|	237	
2	|	146231	|	158	
2	|	146389	|	315	
2	|	146704	|	79	
2	|	146783	|	237	
2	|	147020	|	158	
2	|	147178	|	79	
2	|	147257	|	276	
2	|	147533	|	158	
2	|	147691	|	119	
2	|	147810	|	158	
2	|	147968	|	315	
2	|	148283	|	158	
2	|	148441	|	79	
2	|	148520	|	237	
2	|	148757	|	158	
2	|	148915	|	158	
2	|	149073	|	158	
2	|	149231	|	210	
2	|	149441	|	105	
2	|	149546	|	158	
2	|	149704	|	79	
2	|	149783	|	277	
2	|	150060	|	158	
2	|	150218	|	171	
2	|	150389	|	184	
2	|	150573	|	184	
2	|	150757	|	105	
2	|	150862	|	158	
2	|	151020	|	158	
2	|	151178	|	500	
2	|	151678	|	316	
2	|	151994	|	316	
2	|	152310	|	158	
2	|	152468	|	157	
2	|	152625	|	185	
2	|	152810	|	210	
2	|	153020	|	158	
2	|	153178	|	237	
2	|	153415	|	395	
2	|	153810	|	236	
2	|	154046	|	158	
2	|	154204	|	119	
2	|	154323	|	237	
2	|	154560	|	118	
2	|	154678	|	79	
2	|	154757	|	197	
2	|	154954	|	198	
2	|	155152	|	158	
2	|	155310	|	158	
2	|	155468	|	157	
2	|	155625	|	237	
2	|	155862	|	158	
2	|	156020	|	158	
2	|	156178	|	79	
2	|	156257	|	237	
2	|	156494	|	158	
2	|	156652	|	316	
2	|	156968	|	197	
2	|	157165	|	224	
2	|	157389	|	157	
2	|	157546	|	132	
2	|	157678	|	237	
2	|	157915	|	118	
2	|	158033	|	356	
2	|	158389	|	157	
2	|	158546	|	158	
2	|	158704	|	158	
2	|	158862	|	211	
2	|	159073	|	158	
2	|	159231	|	210	
2	|	159441	|	211	
2	|	159652	|	118	
2	|	159770	|	198	
2	|	159968	|	157	
2	|	160125	|	106	
2	|	160231	|	263	
2	|	160494	|	263	
2	|	160757	|	211	
2	|	160968	|	210	
2	|	161178	|	211	
2	|	161389	|	157	
2	|	161546	|	158	
2	|	161704	|	316	
2	|	162020	|	158	
2	|	162178	|	158	
2	|	162336	|	158	
2	|	162494	|	158	
2	|	162652	|	158	
2	|	162810	|	158	
2	|	162968	|	210	
2	|	163178	|	211	
2	|	163389	|	210	
2	|	163599	|	211	
2	|	163810	|	381	
2	|	164191	|	198	
2	|	164389	|	79	
2	|	164468	|	157	
2	|	164625	|	119	
2	|	164744	|	118	
2	|	164862	|	316	
2	|	165178	|	211	
2	|	165389	|	157	
2	|	165546	|	264	
2	|	165810	|	236	
2	|	166046	|	158	
2	|	166204	|	395	
2	|	166599	|	237	
2	|	166836	|	237	
2	|	167073	|	105	
2	|	167178	|	132	
2	|	167310	|	158	
2	|	167468	|	157	
2	|	167625	|	158	
2	|	167783	|	237	
2	|	168020	|	237	
2	|	168257	|	263	
2	|	168520	|	329	
2	|	168849	|	276	
2	|	169125	|	237	
2	|	169362	|	237	
2	|	169599	|	197	
2	|	169796	|	277	
2	|	170073	|	158	
2	|	170231	|	210	
2	|	170441	|	158	
2	|	170599	|	263	
2	|	170862	|	356	
2	|	171218	|	118	
2	|	171336	|	79	
2	|	171415	|	316	
2	|	171731	|	237	
2	|	171968	|	197	
2	|	172165	|	158	
2	|	172323	|	158	
2	|	172481	|	158	
2	|	172639	|	118	
2	|	172757	|	211	
2	|	172968	|	157	
2	|	173125	|	158	
2	|	173283	|	263	
2	|	173546	|	237	
2	|	173783	|	237	
2	|	174020	|	237	
2	|	174257	|	158	
2	|	174415	|	474	
2	|	174889	|	236	
2	|	175125	|	237	
2	|	175362	|	316	
2	|	175678	|	118	
2	|	175796	|	316	
2	|	176112	|	277	
2	|	176389	|	236	
2	|	176625	|	158	
2	|	176783	|	237	
2	|	177020	|	158	
2	|	177178	|	395	
2	|	177573	|	237	
2	|	177810	|	296	
2	|	178106	|	493	
2	|	178599	|	809	
2	|	179408	|	
2	|	180770	|	
2	|	188020	|	105	
2	|	188125	|	211	
2	|	188336	|	105	
2	|	188441	|	211	
2	|	188652	|	105	
2	|	188757	|	526	
2	|	189283	|	106	
2	|	189389	|	210	
2	|	189599	|	105	
2	|	189704	|	211	
2	|	189915	|	105	
2	|	190020	|	526	
2	|	190546	|	106	
2	|	190652	|	526	
2	|	191178	|	105	
2	|	191283	|	527	
