Offset,K1,K2,K3,K4,K5,K6,K7
45056,0,1,0,0,0,0,0
45060,0,1,0,0,0,1,0
45131,0,0,0,0,0,0,0
45151,0,0,0,0,1,0,0
45224,0,0,0,0,0,0,0
45229,0,0,1,0,0,0,1
45304,0,0,0,0,0,0,1
45310,0,0,0,0,0,0,0
45313,0,0,0,1,0,0,0
45395,0,0,0,0,0,0,0
45403,0,1,0,0,0,1,0
45461,0,1,0,0,0,0,0
45492,0,1,1,0,0,0,0
45518,0,0,1,0,0,0,0
45556,0,0,1,0,1,0,0
45561,0,0,1,0,1,0,1
45564,0,0,0,0,1,0,1
45642,0,0,0,0,0,1,1
45669,0,0,0,0,0,1,0
45721,0,0,0,1,0,1,0
45741,0,0,0,1,0,0,0
45804,0,0,0,0,0,0,0
45812,0,1,0,0,0,0,0
45876,0,0,0,0,0,0,0
45884,0,0,0,0,1,0,0
45949,0,0,0,0,1,1,0
45973,0,0,0,0,0,1,0
45983,0,0,1,0,0,1,0
46025,0,0,1,0,0,1,1
46056,0,0,1,0,1,1,1
46059,0,0,0,0,1,1,1
46065,0,0,0,0,1,0,1
46075,1,0,0,0,1,0,1
46093,1,0,0,0,1,0,0
46115,1,0,0,0,0,0,0
46144,1,1,0,0,0,0,0
46171,0,1,0,0,0,0,0
46220,0,0,0,0,1,0,0
46292,0,0,0,0,1,1,0
46309,0,0,1,0,1,1,0
46315,0,0,1,0,0,1,0
46363,0,0,1,0,0,1,1
46391,0,0,0,0,0,1,1
46399,0,0,0,0,0,0,1
46401,1,0,0,0,0,0,1
46434,1,0,0,0,1,0,1
46438,1,0,0,0,1,0,0
46472,1,1,0,0,1,0,0
46489,0,1,0,0,1,0,0
46524,0,1,0,0,1,1,0
46533,0,1,0,0,0,1,0
46546,0,1,0,0,0,1,1
46560,0,1,1,0,0,1,1
46583,0,0,1,0,0,1,1
46600,0,0,1,0,0,0,1
46623,0,0,1,1,0,0,1
46627,0,0,0,1,0,0,1
46634,0,0,0,1,0,0,0
46670,0,0,0,1,1,0,0
46706,0,0,0,0,1,0,0
46711,0,0,0,0,1,1,0
46722,0,0,0,0,1,1,1
46741,0,1,1,0,1,1,1
46743,1,1,1,0,1,1,1
46766,1,1,1,0,0,1,1
46794,0,1,1,0,0,1,1
46800,0,1,1,0,0,0,1
46803,0,0,0,0,0,0,1
46810,0,0,0,0,0,0,0
46909,0,0,0,0,0,0,1
46914,0,0,0,0,1,0,1
46975,0,0,0,0,0,0,1
46981,0,0,1,0,0,0,1
46984,0,0,1,0,0,0,0
47059,0,1,1,0,0,0,0
47065,1,1,1,0,0,0,0
47069,1,1,1,1,0,1,0
47084,1,1,0,1,0,1,0
47111,1,0,0,1,0,1,0
47120,0,0,0,1,0,1,0
47131,0,0,0,1,0,0,0
47142,0,0,0,0,0,0,0
47229,0,0,0,0,0,0,1
47231,0,1,1,0,1,0,1
47293,0,0,0,0,1,0,1
47299,0,0,0,0,0,0,0
47385,0,1,0,0,0,0,0
47391,1,1,0,0,0,0,0
47403,1,1,0,0,1,1,0
47449,0,1,0,0,1,1,0
47451,0,1,0,0,1,0,0
47453,0,0,0,0,1,0,0
47463,0,0,0,0,0,0,0
47556,0,0,0,0,0,1,0
47631,0,0,0,0,0,0,0
47632,0,0,0,1,0,0,0
47635,0,1,0,1,0,0,0
47639,1,1,0,1,0,0,0
47696,0,1,0,1,0,0,0
47703,0,0,0,1,0,0,0
47713,0,0,0,0,0,0,0
47722,0,0,0,0,0,0,1
47791,0,0,0,0,0,0,0
47868,0,0,1,0,0,0,0
47881,1,0,1,0,0,0,0
47891,1,0,1,1,0,0,0
47893,1,0,1,1,0,1,0
47916,0,0,1,1,0,1,0
47925,0,0,0,1,0,1,0
47935,0,0,0,1,0,0,0
47949,0,0,0,0,0,0,0
48029,0,0,0,0,0,0,1
48033,0,1,0,0,0,0,1
48041,0,1,0,0,1,0,1
48082,0,0,0,0,0,0,0
48141,0,0,0,0,0,0,1
48149,0,0,0,0,1,0,1
48153,0,1,0,0,1,0,1
48192,0,1,0,0,0,0,0
48231,0,1,1,0,0,0,0
48234,0,1,1,0,0,0,1
48236,1,1,1,0,0,0,1
48245,1,1,1,0,1,0,1
48259,1,0,1,0,1,0,1
48304,1,0,1,0,0,0,1
48309,1,0,1,0,0,0,0
48314,0,0,0,0,0,0,0
48395,0,0,0,1,0,0,0
48398,0,0,0,1,0,1,0
48416,0,1,1,1,0,1,0
48446,0,1,1,1,0,0,0
48465,0,1,1,0,0,0,0
48472,0,0,0,0,0,0,0
48571,0,0,0,0,1,1,0
48573,1,1,0,0,1,1,0
48629,0,1,0,0,1,1,0
48632,0,1,0,0,0,0,0
48635,0,0,0,0,0,0,0
48718,0,0,0,0,0,0,1
48727,0,0,0,1,0,0,1
48795,0,0,0,0,0,0,1
48803,0,0,0,0,0,0,0
48813,1,1,0,0,0,0,0
48821,1,1,0,0,1,0,0
48883,0,1,0,0,1,0,1
48902,0,0,1,0,1,0,1
48904,0,0,1,0,0,0,1
48965,0,0,0,0,0,0,1
48979,0,0,0,1,0,0,1
48981,0,0,0,1,0,0,0
49056,0,0,0,1,0,1,0
49065,0,0,0,0,0,1,0
49069,0,1,1,0,0,1,0
49074,1,1,1,0,0,1,0
49116,0,0,1,0,0,1,0
49132,0,0,0,0,0,1,0
49136,0,0,0,0,1,1,0
49155,0,0,0,0,1,0,0
49223,0,0,0,0,1,1,1
49226,0,0,0,1,1,1,1
49232,0,1,0,1,1,1,1
49242,0,1,0,1,0,1,1
49294,0,1,0,1,0,0,0
49314,0,1,0,0,0,0,0
49323,0,0,1,0,0,0,0
49392,1,0,1,0,0,0,0
49394,1,0,1,0,0,0,1
49396,1,0,1,0,1,0,1
49414,1,0,0,0,1,0,1
49422,1,0,0,0,1,1,1
49462,0,0,0,0,1,1,1
49469,0,0,0,0,1,1,0
49471,0,0,0,0,0,0,0
49716,0,0,0,0,1,0,1
49726,0,1,0,0,1,0,1
49734,1,1,0,0,1,0,1
49763,1,0,0,0,1,0,1
49765,0,0,0,0,1,0,1
49772,0,0,0,0,1,0,0
49779,0,0,0,0,0,0,0
49829,0,1,0,0,0,0,0
49834,1,1,0,0,0,0,0
49890,1,1,0,0,0,0,1
49892,1,1,0,1,0,0,1
49894,1,1,0,1,0,1,1
49907,1,0,0,1,0,1,1
49910,1,0,1,1,0,1,1
49912,0,0,1,1,0,1,1
49929,0,0,1,1,0,0,1
49936,0,0,1,1,0,0,0
49957,0,0,1,0,0,0,0
49981,0,0,0,0,0,0,0
50043,1,0,0,0,0,0,0
50055,1,0,0,0,0,1,0
50133,1,0,1,0,0,1,0
50134,1,0,1,1,0,1,0
50138,0,0,1,1,0,1,0
50141,0,0,1,1,1,0,0
50199,0,0,1,0,1,0,0
50219,0,0,1,0,0,0,0
50222,0,0,1,0,0,0,1
50231,0,1,0,0,0,0,1
50301,0,1,0,0,1,0,1
50303,0,0,0,0,1,0,1
50326,0,0,0,0,1,0,0
50364,0,0,0,1,1,0,0
50381,0,0,0,1,1,1,0
50391,1,0,0,1,1,1,0
50395,1,0,0,1,0,1,0
50446,1,0,0,1,0,0,0
50456,1,0,0,0,0,0,0
50471,0,0,0,0,0,0,0
50477,0,0,1,0,0,0,0
50550,0,0,1,0,0,0,1
50556,0,0,1,0,1,0,1
50567,0,1,1,0,1,0,1
50572,1,1,1,0,1,0,1
50591,1,1,0,0,1,0,1
50610,1,1,0,0,0,0,1
50614,1,1,0,0,0,0,0
50629,0,1,0,0,0,0,0
50632,0,0,0,0,0,0,0
50732,0,0,0,0,0,1,0
50736,0,0,1,0,0,1,0
50806,0,0,0,0,0,1,0
50809,0,0,0,0,1,0,0
50886,0,0,0,0,1,0,1
50891,1,1,0,0,1,0,1
50899,1,1,0,1,0,0,1
50951,0,0,0,1,0,0,1
50959,0,0,0,0,0,0,0
51059,0,0,0,0,0,1,0
51067,0,0,1,0,0,1,0
51070,1,0,1,0,0,1,0
51076,1,0,1,1,0,1,0
51119,0,0,1,1,0,1,0
51133,0,0,1,1,0,0,0
51135,0,0,0,1,0,0,0
51145,0,0,0,1,1,0,0
51152,0,0,0,0,1,0,0
51221,0,0,0,0,1,0,1
51227,0,0,0,0,1,1,1
51240,0,0,0,0,0,1,1
51245,0,1,1,0,0,1,1
51281,0,1,1,0,0,1,0
51291,0,1,1,0,0,0,0
51300,0,0,0,0,0,0,0
51305,0,0,0,1,0,0,0
51374,0,0,0,0,0,0,0
51381,0,0,0,0,0,0,1
51399,1,0,0,0,0,0,1
51471,0,0,0,0,0,0,1
51473,0,0,0,0,1,0,1
51479,0,0,1,0,1,0,1
51481,0,0,1,0,1,0,0
51540,0,0,1,0,0,0,0
51546,0,0,0,0,0,0,0
51553,0,0,0,0,0,1,0
51558,0,1,0,0,0,1,0
51631,0,1,0,0,1,1,0
51633,0,0,0,0,1,1,0
51641,0,0,1,0,1,1,0
51651,0,0,1,0,1,0,0
51706,0,0,1,0,0,0,1
51724,1,0,1,0,0,0,1
51736,1,0,0,0,0,0,1
51802,1,0,0,0,0,1,1
51809,1,1,0,0,0,1,1
51846,1,1,0,0,0,1,0
51855,0,1,0,0,0,1,0
51865,0,1,0,1,0,1,0
51870,0,1,1,1,1,1,0
51889,0,1,1,1,1,0,0
51912,0,0,1,1,1,0,0
51933,0,0,1,1,0,0,0
51939,0,0,1,0,0,0,0
51944,0,0,0,0,0,0,0
52044,0,1,0,1,0,0,0
52049,0,1,0,1,0,1,0
52111,0,0,0,1,0,0,0
52392,0,0,0,1,0,0,1
52396,0,0,0,1,0,1,1
52399,1,0,0,1,0,1,1
52421,1,0,0,0,0,1,1
52439,1,0,0,0,0,0,1
52444,1,0,0,0,0,0,0
52465,0,0,0,0,0,0,0
52477,0,0,1,0,0,0,0
52504,0,0,1,0,0,1,1
52566,1,0,1,0,0,1,1
52570,1,1,1,0,0,1,1
52584,1,1,1,0,1,1,1
52595,1,1,0,1,1,0,1
52609,1,1,0,1,1,0,0
52636,0,1,0,1,1,0,0
52642,0,0,0,1,1,0,0
52649,0,0,0,1,0,0,0
52661,0,0,0,0,0,0,0
52735,0,0,1,0,0,0,0
52741,0,0,1,0,1,0,0
52797,0,0,1,0,1,0,1
52815,0,0,1,0,0,0,1
52823,0,1,1,0,0,0,1
52828,1,1,1,0,0,0,1
52844,1,1,0,0,0,0,1
52886,1,0,0,0,0,1,1
52894,0,0,0,0,0,1,1
52901,0,0,0,1,0,1,1
52919,0,0,0,1,0,1,0
52946,0,0,0,1,0,0,0
52981,0,0,0,0,0,0,0
52988,0,0,1,0,0,0,0
53060,0,0,1,0,1,0,0
53063,0,1,1,0,1,0,1
53068,1,1,1,0,1,0,1
53081,1,1,0,0,1,0,1
53125,1,1,0,0,1,0,0
53127,1,1,0,0,0,0,0
53139,0,1,0,0,0,0,0
53150,0,0,1,0,0,0,0
53225,0,0,0,0,0,0,0
53227,0,0,0,0,0,0,1
53232,0,0,0,1,0,1,1
53281,0,0,0,1,0,1,0
53283,0,0,0,1,0,0,0
53304,0,1,0,1,0,0,0
53305,0,1,0,0,0,0,0
53391,0,1,0,0,0,0,1
53395,0,1,1,0,0,0,1
53404,0,1,1,0,0,1,1
53409,0,0,1,0,0,1,1
53465,0,0,0,0,0,1,1
53471,0,0,0,0,0,1,0
53475,0,0,0,0,1,1,0
53484,0,0,0,0,1,0,0
53490,0,0,0,1,1,0,0
53561,1,0,0,1,0,0,0
53568,1,1,1,1,0,0,1
53579,1,1,1,0,0,0,1
53622,0,1,1,0,0,0,1
53631,0,0,0,0,0,0,1
53664,0,0,0,0,0,1,1
53703,0,0,0,0,0,1,0
53725,1,0,0,0,0,1,0
53727,1,1,0,0,0,1,0
53736,1,1,0,0,1,1,0
53749,1,1,0,1,1,1,0
53757,1,1,0,1,1,0,0
53798,1,1,0,1,0,0,0
53807,0,1,0,0,0,0,0
53816,0,0,1,0,0,0,0
53892,1,1,1,0,0,0,0
53901,1,1,1,0,1,1,0
53912,1,1,0,0,1,1,0
53955,1,1,0,0,1,0,0
53967,1,1,0,0,0,0,0
53985,1,1,1,0,0,0,0
53987,0,1,1,0,0,0,0
54001,0,0,1,0,0,0,0
54051,0,0,1,1,0,0,1
54058,0,0,0,1,0,0,1
54132,0,0,0,1,0,0,0
54135,0,0,0,1,1,0,0
54139,0,0,0,0,1,0,0
54152,0,1,0,0,1,0,0
54154,1,1,0,0,1,0,0
54212,1,1,0,0,0,0,0
54219,0,1,0,0,0,0,0
54229,0,0,0,0,0,0,0
54234,0,0,0,0,0,1,0
54245,0,0,1,0,0,1,0
54293,0,0,1,0,1,1,0
54311,0,0,1,0,1,0,0
54321,0,0,0,0,1,0,0
54366,0,0,0,0,1,0,1
54376,1,0,0,0,1,0,1
54381,1,0,0,0,0,0,1
54385,1,0,0,1,0,0,1
54451,0,0,0,1,0,0,1
54467,0,0,1,1,0,0,1
54472,0,0,1,1,0,1,1
54481,0,0,1,1,0,1,0
54485,0,0,1,0,0,1,0
54556,0,0,1,0,1,1,0
54563,0,1,1,0,1,1,0
54565,1,1,1,0,1,1,0
54575,1,1,1,0,1,0,0
54582,1,1,0,0,1,0,0
54625,0,1,0,1,1,0,0
54629,0,0,0,1,1,0,0
54635,0,0,0,1,0,0,0
54712,0,0,0,1,0,1,0
54714,0,0,0,0,0,1,0
54716,0,0,0,0,0,1,1
54731,0,0,1,0,0,1,1
54795,0,0,1,0,0,1,0
54801,0,0,1,0,1,0,0
54812,1,0,1,0,1,0,0
54819,1,0,0,0,1,0,0
54881,1,0,0,0,1,0,1
54884,1,0,0,0,0,0,1
54900,1,0,0,1,0,0,1
54904,1,1,0,1,0,0,1
54924,0,1,0,1,0,0,1
54984,0,1,0,1,1,1,1
54991,0,1,0,0,1,1,0
54996,0,0,1,0,1,1,0
55061,0,1,1,0,1,1,0
55066,0,1,1,0,1,1,1
55069,1,1,1,0,1,1,1
55074,1,1,1,0,0,1,1
55095,1,1,0,0,0,1,1
55100,1,1,0,0,0,0,1
55126,0,1,0,0,0,0,1
55134,0,1,0,0,0,0,0
55151,0,0,1,0,0,0,0
55216,0,0,1,0,0,1,0
55223,0,0,1,1,0,1,1
55235,1,0,1,1,0,1,1
55258,1,0,0,1,0,1,1
55274,1,0,0,1,0,0,1
55275,1,0,0,1,0,0,0
55291,1,0,0,0,0,0,0
55323,1,1,0,0,0,0,0
55344,0,1,0,0,0,0,0
55395,0,1,0,0,1,1,0
55406,0,1,1,0,1,1,0
55424,0,0,1,0,1,1,0
55449,0,0,1,0,1,0,0
55457,0,0,1,0,0,0,0
55498,0,1,1,0,0,0,0
55505,1,1,1,0,0,0,0
55529,1,1,0,0,0,0,0
55555,1,1,0,0,0,0,1
55566,1,0,0,0,0,0,1
55569,1,0,0,1,0,0,1
55574,0,0,0,1,0,0,1
55629,0,0,0,1,0,0,0
55632,0,0,0,0,0,0,0
55641,0,0,0,0,1,0,0
55665,0,1,1,0,1,0,0
55725,0,0,0,0,1,0,0
55727,0,0,0,0,1,0,1
55734,0,0,0,1,1,0,1
55741,0,0,0,1,0,1,1
55791,0,0,0,1,0,0,0
55810,0,0,0,0,0,0,0
55815,1,0,0,0,0,0,0
55819,1,1,0,0,0,0,0
55886,1,1,1,0,0,0,0
55901,1,0,1,0,1,1,0
55905,0,0,1,0,1,1,0
55961,0,0,0,0,1,1,0
55979,0,0,0,0,0,0,0
55985,0,0,0,0,0,0,1
55995,0,0,0,1,0,0,1
56056,0,0,0,1,0,0,0
56067,0,0,0,1,1,0,0
56069,0,1,1,0,1,0,0
56084,0,1,1,0,1,1,0
56141,0,0,0,0,1,1,0
56149,0,0,0,0,1,1,1
56159,1,0,0,0,0,1,1
56182,1,0,0,0,0,0,1
56230,1,0,0,0,0,0,0
56242,1,1,0,0,0,0,0
56266,0,1,0,0,0,0,0
56316,0,1,1,0,0,0,0
56343,0,0,1,0,0,0,0
56385,0,0,1,0,0,0,1
56391,0,0,0,0,0,1,1
56393,0,0,0,1,0,1,1
56448,0,0,0,1,0,1,0
56456,0,0,0,0,0,1,0
56471,0,0,0,0,1,0,0
56484,0,0,1,0,1,0,0
56556,0,0,1,0,1,1,0
56561,0,1,1,0,1,1,0
56566,0,1,1,0,0,1,0
56569,1,1,1,0,0,1,0
56582,1,1,0,0,0,1,0
56626,1,1,0,0,0,0,0
56659,1,1,1,0,0,0,0
56665,0,1,1,0,0,0,0
56671,0,0,1,0,0,0,0
56723,0,0,1,0,0,0,1
56734,0,0,0,0,0,0,1
56741,0,0,0,1,0,0,1
56793,0,0,0,1,0,0,0
56803,0,1,0,1,0,0,0
56805,1,1,0,1,1,0,0
56806,1,1,0,0,1,0,0
56891,0,1,1,0,1,0,1
56900,0,1,1,0,0,1,1
56904,0,0,1,0,0,1,1
56962,0,0,1,0,0,1,0
56966,0,0,1,0,0,0,0
56969,0,0,0,0,0,0,0
56990,0,0,0,1,0,0,0
57061,0,1,0,1,0,0,0
57065,0,1,0,1,1,0,0
57072,0,1,0,0,1,0,0
57076,0,1,0,0,1,0,1
57140,0,1,0,0,0,0,1
57143,0,1,0,0,0,0,0
57151,0,0,1,0,0,0,0
57233,0,0,1,1,0,0,0
57239,0,0,0,1,0,1,0
57245,1,0,0,1,0,1,0
57301,1,0,0,0,0,0,0
57307,0,0,0,0,0,0,0
57403,0,1,1,0,0,0,1
57409,0,1,1,0,1,1,1
57414,0,1,1,1,1,1,1
57462,0,1,1,1,0,0,1
57464,0,1,1,1,0,0,0
57466,0,0,0,1,0,0,0
57471,0,0,0,0,0,0,0
57574,0,0,0,0,0,0,1
57649,0,0,0,0,0,0,0
57734,0,1,0,0,0,0,0
57735,1,1,0,0,0,0,0
57741,1,1,0,0,0,1,0
57743,1,1,0,1,0,1,0
57790,0,1,0,1,0,1,0
57794,0,0,0,1,0,0,0
57809,0,0,0,0,0,0,0
57815,0,0,1,0,0,0,0
57893,1,0,1,0,0,0,0
57899,1,0,1,0,0,0,1
57906,1,0,1,0,1,1,1
57914,1,0,0,0,1,1,1
57956,1,0,0,0,1,1,0
57970,0,0,0,0,0,0,0
58066,0,1,1,0,0,0,1
58069,0,1,1,1,0,0,1
58121,0,0,0,1,0,0,0
58141,0,0,0,0,0,0,0
58219,0,0,0,0,0,0,1
58228,1,0,0,0,0,0,1
58291,0,0,0,0,0,0,1
58313,0,0,1,0,0,0,1
58315,0,0,1,0,0,1,1
58323,0,0,1,1,0,1,1
58338,0,0,1,1,0,1,0
58375,0,0,1,1,0,0,0
58391,1,0,1,1,0,0,0
58393,1,1,1,1,0,0,0
58400,1,1,1,0,0,0,0
58416,1,1,0,0,0,0,0
58453,0,1,0,0,0,0,0
58462,0,0,0,0,0,0,0
58494,0,0,0,0,1,0,0
58561,0,0,0,1,1,0,0
58563,0,0,0,1,1,1,0
58566,1,0,0,1,1,1,1
58584,1,0,0,1,0,1,1
58619,1,0,0,1,0,0,1
58630,1,0,0,1,0,0,0
58634,1,0,0,0,0,0,0
58639,0,0,0,0,0,0,0
58655,0,0,1,0,0,0,0
58721,0,1,1,0,0,0,0
58724,0,1,1,0,0,0,1
58725,0,1,1,0,1,1,1
58747,0,1,0,0,1,1,1
58764,0,1,0,0,1,1,0
58769,0,1,0,0,1,0,0
58776,0,1,0,0,0,0,0
58784,0,0,0,0,0,0,0
58819,0,0,0,0,0,0,1
58823,0,0,0,0,1,1,1
58882,0,0,0,0,0,0,1
58886,0,0,0,0,0,0,0
58902,1,0,0,0,0,0,0
58904,1,1,1,0,0,0,0
58951,0,1,1,0,0,0,0
58963,0,0,0,0,0,0,0
58989,0,0,0,1,0,0,0
59071,1,0,0,1,0,0,0
59074,1,0,0,1,0,1,0
59075,1,1,0,0,0,1,0
59078,1,1,0,0,0,1,1
59122,1,1,0,0,0,0,1
59131,1,1,0,0,0,0,0
59137,0,1,0,0,0,0,0
59149,0,0,0,0,0,0,0
59162,0,0,1,0,0,0,0
59215,0,0,0,0,0,0,0
59228,0,0,0,0,1,1,1
59233,0,0,0,1,1,1,1
59281,0,0,0,1,1,1,0
59291,0,0,0,1,0,0,0
59299,0,0,0,0,0,0,0
59315,0,0,1,0,0,0,0
59391,0,0,1,0,1,0,0
59397,0,1,1,0,1,0,0
59419,0,1,0,0,1,0,0
59481,0,1,0,0,1,0,1
59485,0,1,0,0,0,1,1
59489,0,1,1,0,0,1,1
59498,0,0,1,0,0,1,1
59545,0,0,1,0,0,0,1
59549,0,0,1,0,0,0,0
59572,0,0,1,1,0,0,0
59581,1,0,0,1,0,0,0
59649,1,0,0,1,1,0,0
59654,1,0,0,0,1,0,0
59659,1,1,0,0,1,0,0
59686,0,1,0,0,1,0,0
59723,0,1,0,0,1,0,1
59735,0,1,1,0,0,1,1
59746,0,0,1,0,0,1,1
59793,0,0,1,0,1,1,1
59809,0,0,1,0,1,1,0
59811,0,1,1,0,1,1,0
59821,0,1,1,0,1,0,0
59851,0,1,0,0,1,0,0
59879,0,1,0,1,1,0,0
59886,1,1,0,1,1,0,1
59899,1,1,0,1,0,0,1
59932,1,0,0,1,0,0,1
59958,1,0,0,1,0,0,0
59963,1,0,0,0,0,0,0
59969,0,0,0,0,0,0,0
60075,0,0,0,0,1,0,1
60079,0,0,0,1,1,0,1
60085,0,1,1,1,1,0,1
60136,0,1,1,1,0,0,1
60139,0,1,1,1,0,0,0
60141,0,0,0,1,0,0,0
60151,0,0,0,0,0,0,0
60375,0,0,0,0,0,0,1
60386,1,0,0,0,0,0,1
60393,1,0,0,0,0,1,1
60415,1,0,0,0,0,0,1
60423,1,0,0,0,0,0,0
60451,0,0,0,0,0,0,0
60476,0,0,1,0,0,0,0
60483,0,0,1,0,0,1,1
60543,0,0,0,0,0,1,1
60548,1,0,0,0,0,1,1
60574,1,0,0,1,1,1,1
60589,1,0,0,1,1,1,0
60596,1,0,0,1,1,0,0
60616,1,1,0,1,1,0,0
60635,1,1,0,1,0,0,0
60636,1,1,0,0,0,0,0
60659,0,1,0,0,0,0,0
60672,0,1,1,0,0,0,0
60708,0,0,1,0,0,0,0
60726,0,0,1,0,0,0,1
60731,0,0,0,0,0,0,1
60738,0,0,0,0,1,0,1
60798,0,0,0,0,0,0,1
60800,0,0,0,0,0,0,0
60825,0,1,1,0,0,0,0
60827,1,1,1,0,0,0,0
60885,1,0,1,0,0,0,0
60890,0,0,1,0,0,0,0
60896,0,0,0,0,0,1,0
60909,0,0,0,1,0,1,0
60972,0,0,0,0,0,1,0
60982,0,0,0,0,1,1,0
60991,0,0,0,0,1,0,0
61056,0,0,0,0,1,1,0
61059,0,0,0,0,1,1,1
61063,0,0,1,0,1,1,1
61065,1,0,1,0,1,1,1
61076,1,0,1,0,0,1,1
61126,1,0,1,0,0,0,1
61129,0,0,1,0,0,0,1
61137,0,0,1,0,0,0,0
61142,0,0,0,1,0,0,0
61221,0,1,0,1,0,0,1
61223,0,1,0,1,1,1,1
61235,0,1,0,0,1,1,1
61278,0,1,0,0,0,0,1
61294,0,1,0,0,0,0,0
61298,0,0,0,0,0,0,0
61391,0,0,1,0,0,0,0
61395,0,0,1,0,1,0,0
61399,1,0,1,0,1,0,0
61451,0,0,1,0,1,0,0
61469,0,0,0,0,1,0,0
61474,0,0,0,0,1,1,0
61485,0,0,0,0,0,1,0
61544,0,0,0,0,0,1,1
61553,0,1,0,0,0,1,1
61557,0,1,0,1,0,1,1
61559,1,1,0,1,0,1,1
61576,1,1,0,1,0,0,1
61610,1,1,0,1,0,0,0
61619,0,0,0,1,0,0,0
61627,0,0,0,0,0,0,0
61723,0,0,0,0,0,1,0
61735,0,1,1,1,0,1,0
61786,0,0,1,1,0,1,0
61794,0,0,1,1,0,0,0
61801,0,0,0,1,0,0,0
61814,0,0,0,1,1,0,0
61822,0,0,0,0,1,0,0
61879,0,0,0,0,1,1,1
61894,0,1,0,0,1,1,1
61896,1,1,0,0,1,1,1
61905,1,1,0,0,0,1,1
61936,1,1,0,0,0,0,1
61942,1,1,0,0,0,0,0
61946,0,1,0,0,0,0,0
61949,0,0,0,0,0,0,0
62029,0,0,0,1,0,0,0
62031,0,0,0,1,0,0,1
62046,1,0,0,1,0,0,1
62095,1,0,0,0,0,0,1
62120,1,0,0,0,0,1,1
62129,1,1,0,0,0,1,1
62151,1,1,0,0,0,1,0
62156,0,1,0,0,0,1,0
62201,0,1,0,0,1,1,0
62203,0,0,0,0,1,1,0
62210,0,0,0,0,1,0,0
62217,0,0,1,0,1,0,0
62284,0,0,1,0,0,0,0
62296,0,0,1,0,0,1,0
62304,0,1,1,0,0,1,0
62324,0,1,0,0,0,1,0
62374,0,1,0,0,0,1,1
62376,0,1,0,0,0,0,1
62379,1,1,0,0,0,0,1
62389,1,0,0,0,0,0,1
62456,1,1,0,0,0,0,1
62463,1,1,0,0,0,1,1
62534,1,1,1,0,1,1,1
62545,1,1,1,1,1,1,1
62559,1,1,1,1,1,1,0
62566,0,1,1,1,1,0,0
62582,0,0,1,1,1,0,0
62596,0,0,1,1,0,0,0
62604,0,0,0,1,0,0,0
62615,0,0,0,0,0,0,0
62703,0,0,0,0,0,1,1
62711,0,0,0,1,0,1,1
62716,0,1,1,1,0,1,1
62754,0,1,1,1,0,0,1
62765,0,1,1,1,0,0,0
62767,0,0,0,1,0,0,0
62781,0,0,0,0,0,0,0
63046,1,0,0,0,0,0,0
63056,1,0,0,0,1,0,0
63057,1,0,0,1,1,0,0
63113,1,0,0,1,0,0,0
63115,0,0,0,1,0,0,0
63121,0,0,0,0,0,0,0
63131,0,0,1,0,0,0,0
63149,0,0,1,0,0,1,0
63224,0,0,1,0,1,1,0
63231,0,1,1,0,1,1,0
63241,1,1,1,1,1,0,0
63254,1,1,0,1,1,0,0
63289,0,1,0,1,1,0,0
63296,0,0,0,1,1,0,0
63302,0,0,0,1,0,0,0
63313,0,0,0,0,0,0,0
63331,0,0,0,0,0,1,0
63395,1,1,0,0,0,1,1
63430,1,1,0,0,0,0,1
63461,0,1,1,0,0,0,1
63475,0,1,1,0,1,0,1
63482,0,0,1,0,1,0,1
63489,0,0,1,0,1,0,0
63491,0,0,1,1,1,0,0
63549,1,0,1,1,1,0,0
63554,1,0,1,1,0,0,0
63559,1,0,0,1,0,0,0
63561,1,0,0,0,0,0,0
63569,1,0,0,0,0,1,0
63641,1,0,0,0,1,1,0
63643,1,1,0,0,1,1,0
63666,0,1,0,0,1,0,0
63711,0,1,0,0,1,0,1
63716,0,1,1,0,1,0,1
63731,0,1,1,0,0,0,1
63742,0,0,1,1,0,0,1
63799,0,0,0,1,0,0,1
63812,0,0,0,1,0,1,1
63816,0,0,0,0,0,1,1
63831,0,0,0,0,0,1,0
63885,0,0,0,0,1,1,0
63887,0,1,0,0,1,1,0
63894,1,1,0,0,1,1,0
63904,1,1,0,1,1,0,0
63951,1,0,0,1,1,0,0
63953,0,0,0,1,1,0,0
63973,0,0,0,1,0,0,0
63982,0,0,1,1,0,0,0
63989,0,0,1,0,0,0,0
63999,0,0,1,0,0,1,0
64059,0,1,1,0,0,1,0
64066,0,1,1,0,0,1,1
64082,0,1,1,0,0,0,1
64085,0,1,0,0,0,0,1
64139,1,1,0,0,0,0,1
64145,1,0,0,0,0,0,1
64169,1,0,0,0,0,1,1
64205,1,0,0,0,0,1,0
64225,1,1,0,0,0,1,0
64234,1,1,0,1,0,1,0
64246,1,1,1,1,0,1,0
64252,0,1,1,1,0,1,0
64254,0,1,1,1,0,0,0
64300,0,0,1,1,0,0,0
64304,0,0,1,0,0,0,0
64306,0,0,0,0,0,0,0
64403,1,0,0,0,0,0,0
64412,1,0,1,0,1,1,0
64458,0,0,1,0,0,0,0
64491,0,1,1,0,0,0,0
64511,0,1,0,0,0,0,0
64561,0,0,0,0,0,0,0
64569,0,0,0,0,0,0,1
64581,0,0,0,1,1,1,1
64622,0,0,0,1,1,0,1
