Offset,Column,Delta
57290,3,225
57515,3,225
57740,3,225
57965,3,225
58190,3,225
58415,3,150
58565,3,150
58715,3,225
58940,3,150
59090,3,150
59240,3,375
59615,3,225
59840,3,150
59990,3,300
60290,3,450
60740,3,150
60890,3,900
61790,3,600
62390,3,300
62690,3,300
62990,3,750
63740,3,450
64190,3,600
64790,3,300
65090,3,300
65390,3,75
65465,3,525
65990,3,600
66590,3,300
66890,3,600
67490,3,300
67790,3,600
68390,3,600
68990,3,225
69215,3,225
69440,3,150
69590,3,225
69815,3,300
70115,3,375
70490,3,150
70640,3,450
71090,3,225
71315,3,1125
72440,3,150
72590,3,825
73415,3,975
74390,3,2400
76790,3,225
77015,3,1575
78590,3,2400
80990,3,1050
82040,3,150
82190,3,825
83015,3,975
83990,3,600
84590,3,1200
85790,3,150
85940,3,300
86240,3,300
86540,3,300
86840,3,150
86990,3,225
87215,3,225
87440,3,300
87740,3,300
88040,3,225
88265,3,300
88565,3,150
88715,3,150
88865,3,300
89165,3,150
89315,3,225
89540,3,300
89840,3,150
89990,3,150
90140,3,150
90290,3,300
90590,3,300
90890,3,975
91865,3,150
92015,3,225
92240,3,300
92540,3,225
92765,3,150
92915,3,187
93102,3,263
93365,3,225
93590,3,150
93740,3,225
93965,3,150
94115,3,150
94265,3,300
94565,3,150
94715,3,225
94940,3,150
95090,3,150
95240,3,150
95390,3,225
95615,3,150
95765,3,225
95990,3,150
96140,3,225
96365,3,225
96590,3,187
96777,3,188
96965,3,225
97190,3,150
97340,3,375
97715,3,225
97940,3,150
98090,3,150
98240,3,225
98465,3,225
98690,3,225
98915,3,150
99065,3,150
99215,3,150
99365,3,225
99590,3,150
99740,3,225
99965,3,150
100115,3,150
100265,3,225
100490,3,375
100865,3,300
101165,3,150
101315,3,150
101465,3,112
101577,3,338
101915,3,300
102215,3,300
102515,3,225
102740,3,150
102890,3,375
103265,3,150
103415,3,250
103665,3,125
103790,3,150
103940,3,150
104090,3,225
104315,3,262
104577,3,188
104765,3,150
104915,3,375
105290,3,375
105665,3,262
105927,3,188
106115,3,150
106265,3,225
106490,3,225
106715,3,300
107015,3,300
107315,3,187
107502,3,188
107690,3,225
107915,3,150
108065,3,225
108290,3,225
108515,3,150
108665,3,225
108890,3,150
109040,3,225
109265,3,300
109565,3,150
109715,3,150
109865,3,225
110090,3,450
110540,3,150
110690,3,187
110877,3,188
111065,3,187
111252,3,188
111440,3,150
111590,3,262
111852,3,263
112115,3,225
112340,3,300
112640,3,225
112865,3,262
113127,3,263
113390,3,150
113540,3,150
113690,3,300
113990,3,150
114140,3,225
114365,3,150
114515,3,150
114665,3,225
114890,3,225
115115,3,150
115265,3,225
115490,3,225
115715,3,150
115865,3,150
116015,3,225
116240,3,150
116390,3,262
116652,3,263
116915,3,187
117102,3,188
117290,3,375
117665,3,225
117890,3,225
118115,3,225
118340,3,150
118490,3,225
118715,3,337
119052,3,263
119315,3,337
119652,3,188
119840,3,225
120065,3,150
120215,3,300
120515,3,262
120777,3,188
120965,3,225
121190,3,150
121340,3,375
121715,3,225
121940,3,300
122240,3,225
122465,3,262
122727,3,188
122915,3,225
123140,3,150
123290,3,150
123440,3,225
123665,3,300
123965,3,150
124115,3,225
124340,3,150
124490,3,225
124715,3,225
124940,3,225
125165,3,150
125315,3,150
125465,3,150
125615,3,225
125840,3,375
126215,3,300
126515,3,225
126740,3,150
126890,3,375
127265,3,225
127490,3,225
127715,3,225
127940,3,225
128165,3,150
128315,3,225
128540,3,150
128690,3,150
128840,3,300
129140,3,300
129440,3,150
129590,3,150
129740,3,150
129890,3,3150
133040,3,300
133340,3,1350
134690,3,750
135440,3,450
135890,3,1950
137840,3,187
138027,3,150
138177,3,1613
139790,3,300
140090,3,150
140240,3,225
140465,3,225
140690,3,150
140840,3,300
141140,3,300
141440,3,225
141665,3,225
141890,3,150
142040,3,300
142340,3,225
142565,3,300
142865,3,225
143090,3,150
143240,3,150
143390,3,225
143615,3,225
143840,3,225
144065,3,300
144365,3,225
144590,3,300
144890,3,150
145040,3,225
145265,3,225
145490,3,150
145640,3,300
145940,3,300
146240,3,225
146465,3,225
146690,3,150
146840,3,300
147140,3,225
147365,3,300
147665,3,225
147890,3,150
148040,3,150
148190,3,225
148415,3,225
148640,3,225
148865,3,300
149165,3,225
149390,3,187
149577,3,263
149840,3,150
149990,3,150
150140,3,600
150740,3,150
150890,3,150
151040,3,750
151790,3,300
152090,3,250
152340,3,762
153102,3,150
153252,3,338
153590,3,150
153740,3,525
154265,3,225
154490,3,225
154715,3,375
155090,3,600
155690,3,900
156590,3,225
156815,3,225
157040,3,225
157265,3,375
157640,3,150
157790,3,225
158015,3,225
158240,3,225
158465,3,375
158840,3,150
158990,3,150
159140,3,450
159590,3,150
159740,3,450
160190,3,187
160377,3,188
160565,3,187
160752,3,225
160977,3,188
161165,3,150
161315,3,112
161427,3,188
161615,3,225
161840,3,225
162065,3,150
162215,3,225
162440,3,150
162590,3,300
162890,3,375
163265,3,150
163415,3,150
163565,3,225
163790,3,300
164090,3,225
164315,3,300
164615,3,262
164877,3,263
165140,3,450
165590,3,225
165815,3,150
165965,3,225
166190,3,150
166340,3,150
166490,3,300
166790,3,225
167015,3,150
167165,3,375
167540,3,450
167990,3,225
168215,3,225
168440,3,150
168590,3,150
168740,3,600
169340,3,450
169790,3,150
169940,3,450
170390,3,225
170615,3,150
170765,3,225
170990,3,150
171140,3,225
171365,3,225
171590,3,225
171815,3,150
171965,3,225
172190,3,150
172340,3,450
172790,3,225
173015,3,225
173240,3,375
173615,3,375
173990,3,300
174290,3,300
174590,3,225
174815,3,150
174965,3,450
175415,3,150
175565,3,450
176015,3,375
176390,3,225
176615,3,150
176765,3,450
177215,3,150
177365,3,225
177590,3,225
177815,3,225
178040,3,150
178190,3,150
178340,3,600
178940,3,150
179090,3,300
179390,3,150
179540,3,450
179990,3,225
180215,3,150
180365,3,225
180590,3,150
180740,3,225
180965,3,225
181190,3,225
181415,3,150
181565,3,225
181790,3,225
182015,3,150
182165,3,225
182390,3,225
182615,3,150
182765,3,300
183065,3,75
183140,3,150
183290,3,150
183440,3,75
183515,3,150
183665,3,150
183815,3,75
183890,3,150
184040,3,150
184190,3,225
184415,3,150
184565,3,300
184865,3,300
185165,3,225
185390,3,225
185615,3,150
185765,3,300
186065,3,300
186365,3,225
186590,3,225
186815,3,150
186965,3,300
187265,3,300
187565,3,225
187790,3,250
188040,3,200
188240,3,300
188540,3,300
188840,3,375
189215,3,150
189365,3,300
189665,3,300
189965,3,225
190190,3,225
190415,3,150
190565,3,300
190865,3,300
191165,3,225
191390,3,225
191615,3,150
191765,3,300
192065,3,150
192215,3,150
192365,3,225
192590,3,225
192815,3,225
193040,3,450
193490,3,300
193790,3,225
194015,3,150
194165,3,300
194465,3,300
194765,3,225
194990,3,225
195215,3,150
195365,3,300
195665,3,300
195965,3,225
196190,3,225
196415,3,150
196565,3,300
196865,3,300
197165,3,225
197390,3,250
197640,3,200
197840,3,300
198140,3,300
198440,3,225
198665,3,150
198815,3,150
198965,3,300
199265,3,300
199565,3,225
199790,3,225
200015,3,150
200165,3,300
200465,3,300
200765,3,150
200915,3,300
201215,3,150
201365,3,300
201665,3,150
201815,3,150
201965,3,300
202265,3,75
202340,3,150
202490,3,150
202640,3,75
202715,3,150
202865,3,150
203015,3,75
203090,3,150
203240,3,150
203390,3,900
204290,3,1200
205490,3,1200
206690,3,300
206990,3,1200
208190,3,600
208790,3,300
209090,3,900
209990,3,300
210290,3,600
210890,3,300
211190,3,600
211790,3,300
212090,3,300
212390,3,150
212540,3,450
212990,3,900
213890,3,1200
215090,3,1200
216290,3,300
216590,3,675
217265,3,525
217790,3,600
218390,3,300
218690,3,900
219590,3,300
219890,3,600
220490,3,300
220790,3,750
221540,3,900
222440,3,75
222515,3,375
222890,3,300
223190,3,300
223490,3,600
224090,3,300
224390,3,150
224540,3,750
225290,3,300
225590,3,300
225890,3,150
226040,3,300
226340,3,225
226565,3,150
226715,3,525
227240,3,75
227315,3,675
227990,3,150
228140,3,450
228590,3,150
228740,3,450
229190,3,600
229790,3,100
229890,3,125
230015,3,112
230127,3,263
230390,3,75
230465,3,375
230840,3,150
230990,3,150
231140,3,150
231290,3,300
231590,3,450
232040,3,150
232190,3,150
232340,3,150
232490,3,150
232640,3,150
232790,3,600
233390,3,150
233540,3,150
233690,3,300
233990,3,300
234290,3,300
234590,3,300
234890,3,150
235040,3,150
235190,3,262
235452,3,113
235565,3,125
235690,3,100
235790,3,225
236015,3,225
236240,3,225
236465,3,300
236765,3,225
236990,3,150
237140,3,150
237290,3,300
237590,3,225
237815,3,225
238040,3,225
238265,3,225
238490,3,150
238640,3,225
238865,3,225
239090,3,300
239390,3,225
239615,3,225
239840,3,225
240065,3,300
240365,3,225
240590,3,150
240740,3,375
241115,3,300
241415,3,150
241565,3,225
241790,3,150
241940,3,225
242165,3,225
242390,3,300
242690,3,225
242915,3,225
243140,3,150
243290,3,300
243590,3,300
243890,3,150
244040,3,375
244415,3,225
244640,3,225
244865,3,225
245090,3,225
245315,3,300
245615,3,225
245840,3,225
246065,3,225
246290,3,300
246590,3,225
246815,3,150
246965,3,225
247190,3,225
247415,3,225
247640,3,150
247790,3,300
248090,3,150
248240,3,225
248465,3,225
248690,3,150
248840,3,225
249065,3,225
249290,3,150
249440,3,300
249740,3,300
250040,3,225
250265,3,225
250490,3,225
250715,3,300
251015,3,150
251165,3,225
251390,3,300
251690,3,300
251990,3,300
252290,3,225
252515,3,225
252740,3,300
253040,3,300
253340,3,600
253940,3,300
254240,3,800
255040,3,400
255440,3,825
256265,3,150
256415,3,300
256715,3,300
257015,3,225
257240,3,150
257390,3,300
257690,3,300
257990,3,300
258290,3,300
258590,3,300
258890,3,300
259190,3,150
259340,3,450
259790,3,300
260090,3,150
260240,3,150
260390,3,150
260540,3,225
260765,3,225
260990,3,300
261290,3,300
261590,3,300
261890,3,375
262265,3,187
262452,3,413
262865,3,187
263052,3,450
263502,3,188
263690,3,225
263915,3,1875
265790,3,900
266690,3,1200
267890,3,2100
269990,3,600
270590,3,600
271190,3,300
271490,3,900
272390,3,300
272690,3,600
273290,3,300
273590,3,1200
274790,3,600
275390,3,300
275690,3,600
276290,3,600
276890,3,600
277490,3,600
278090,3,1200
279290,3,300
279590,3,300
279890,3,300
280190,3,600
280790,3,300
281090,3,600
281690,3,300
281990,3,300
282290,3,600
282890,3,300
283190,3,300
283490,3,750
284240,3,150
284390,3,600
284990,3,150
285140,3,450
285590,3,300
285890,3,300
286190,3,150
286340,3,450
286790,3,300
287090,3,300
287390,3,150
287540,3,450
287990,3,225
288215,3,225
288440,3,375
288815,3,225
289040,3,150
289190,3,225
289415,3,225
289640,3,450
290090,3,225
290315,3,225
290540,3,150
290690,3,150
290840,3,450
291290,3,225
291515,3,225
291740,3,150
291890,3,150
292040,3,450
292490,3,225
292715,3,225
292940,3,450
293390,3,200
293590,3,175
293765,3,175
293940,3,350
294290,3,300
294590,3,150
294740,3,450
295190,3,300
295490,3,300
295790,3,150
295940,3,450
296390,3,300
296690,3,300
296990,3,150
297140,3,450
297590,3,225
297815,3,225
298040,3,375
298415,3,225
298640,3,150
298790,3,225
299015,3,225
299240,3,450
299690,3,225
299915,3,225
300140,3,150
300290,3,150
300440,3,450
300890,3,225
301115,3,225
301340,3,150
301490,3,150
301640,3,450
302090,3,225
302315,3,225
302540,3,450
302990,3,200
303190,3,175
303365,3,175
303540,3,350
303890,3,300
304190,3,2475
306665,3,600
307265,3,600
307865,3,300
308165,3,300
308465,3,187
308652,3,188
308840,3,2175
311015,3,675
311690,3,2100
313790,3,1050
314840,3,150
314990,3,600
315590,3,600
316190,3,1200
317390,3,262
317652,3,113
317765,3,150
317915,3,150
318065,3,150
318215,3,150
318365,3,150
318515,3,225
318740,3,187
318927,3,563
319490,3,187
319677,3,338
320015,3,150
320165,3,825
320990,3,6000
326990,3,225
327215,3,150
327365,3,225
327590,3,300
327890,3,300
328190,3,225
328415,3,325
328740,3,200
328940,3,150
329090,3,300
329390,3,225
329615,3,150
329765,3,225
329990,3,300
330290,3,225
330515,3,375
330890,3,200
331090,3,100
331190,3,225
331415,3,225
331640,3,150
331790,3,225
332015,3,150
332165,3,225
332390,3,225
332615,3,150
332765,3,225
332990,3,225
333215,3,150
333365,3,175
333540,3,275
333815,3,150
333965,3,225
334190,3,225
334415,3,150
334565,3,225
334790,3,225
335015,3,375
335390,3,300
335690,3,300
335990,3,225
336215,3,225
336440,3,150
336590,3,225
336815,3,150
336965,3,225
337190,3,300
337490,3,300
337790,3,225
338015,3,150
338165,3,175
338340,3,275
338615,3,150
338765,3,225
338990,3,225
339215,3,150
339365,3,225
339590,3,225
339815,3,375
340190,3,300
340490,3,300
340790,3,225
341015,3,225
341240,3,150
341390,3,300
341690,3,300
341990,3,225
342215,3,150
342365,3,225
342590,3,375
342965,3,175
343140,3,275
343415,3,150
343565,3,225
343790,3,150
343940,3,450
344390,3,225
344615,3,150
344765,3,225
344990,3,75
345065,3,75
345140,3,300
345440,3,75
345515,3,300
345815,3,75
345890,3,300
346190,3,175
346365,3,175
346540,3,100
346640,3,225
346865,3,150
347015,3,375
347390,3,225
347615,3,325
347940,3,200
348140,3,300
348440,3,150
348590,3,225
348815,3,150
348965,3,225
349190,3,300
349490,3,225
349715,3,225
349940,3,150
350090,3,150
350240,3,150
350390,3,225
350615,3,225
350840,3,150
350990,3,225
351215,3,150
351365,3,225
351590,3,225
351815,3,150
351965,3,225
352190,3,225
352415,3,325
352740,3,275
353015,3,150
353165,3,225
353390,3,225
353615,3,150
353765,3,225
353990,3,225
354215,3,150
354365,3,225
354590,3,225
354815,3,300
355115,3,300
355415,3,150
355565,3,225
355790,3,225
356015,3,150
356165,3,225
356390,3,300
356690,3,300
356990,3,225
357215,3,150
357365,3,175
357540,3,275
357815,3,150
357965,3,225
358190,3,225
358415,3,150
358565,3,225
358790,3,225
359015,3,225
359240,3,150
359390,3,150
359540,3,150
359690,3,200
359890,3,100
359990,3,225
360215,3,225
360440,3,150
360590,3,300
360890,3,300
361190,3,225
361415,3,150
361565,3,225
361790,3,150
361940,3,225
362165,3,175
362340,3,275
362615,3,150
362765,3,225
362990,3,150
363140,3,225
363365,3,225
363590,3,225
363815,3,150
363965,3,225
364190,3,75
364265,3,75
364340,3,150
364490,3,150
364640,3,75
364715,3,150
364865,3,150
365015,3,75
365090,3,150
365240,3,4950
370190,3,2400
372590,3,225
372815,3,150
372965,3,300
373265,3,450
373715,3,187
373902,3,300
374202,3,300
374502,3,75
374577,3,225
374802,3,75
815,4,300
1115,4,675
1790,4,150
1940,4,300
2240,4,300
2540,4,300
2840,4,1350
4190,4,150
4340,4,300
4640,4,300
4940,4,300
5240,4,300
5540,4,150
5690,4,262
5952,4,338
6290,4,300
6590,4,300
6890,4,450
7340,4,150
7490,4,600
8090,4,150
8240,4,450
8690,4,225
8915,4,675
9590,4,600
10190,4,150
10340,4,150
10490,4,300
10790,4,450
11240,4,450
11690,4,225
11915,4,150
12065,4,300
12365,4,225
12590,4,300
12890,4,225
13115,4,150
13265,4,300
13565,4,225
13790,4,300
14090,4,300
14390,4,375
14765,4,300
15065,4,150
15215,4,225
15440,4,300
15740,4,225
15965,4,225
16190,4,300
16490,4,225
16715,4,150
16865,4,300
17165,4,225
17390,4,300
17690,4,225
17915,4,150
18065,4,300
18365,4,225
18590,4,300
18890,4,300
19190,4,375
19565,4,225
19790,4,225
20015,4,225
20240,4,150
20390,4,150
20540,4,225
20765,4,225
20990,4,300
21290,4,600
21890,4,600
22490,4,150
22640,4,150
22790,4,150
22940,4,450
23390,4,300
23690,4,450
24140,4,825
24965,4,150
25115,4,825
25940,4,225
26165,4,225
26390,4,225
26615,4,225
26840,4,150
26990,4,225
27215,4,150
27365,4,225
27590,4,300
27890,4,225
28115,4,300
28415,4,150
28565,4,150
28715,4,150
28865,4,300
29165,4,150
29315,4,300
29615,4,150
29765,4,225
29990,4,300
30290,4,225
30515,4,300
30815,4,225
31040,4,225
31265,4,225
31490,4,150
31640,4,375
32015,4,150
32165,4,150
32315,4,300
32615,4,225
32840,4,300
33140,4,150
33290,4,150
33440,4,225
33665,4,150
33815,4,300
34115,4,225
34340,4,300
34640,4,300
34940,4,300
35240,4,150
35390,4,150
35540,4,150
35690,4,300
35990,4,300
36290,4,225
36515,4,300
36815,4,150
36965,4,225
37190,4,225
37415,4,150
37565,4,225
37790,4,225
38015,4,150
38165,4,225
38390,4,225
38615,4,150
38765,4,225
38990,4,225
39215,4,150
39365,4,225
39590,4,225
39815,4,225
40040,4,300
40340,4,150
40490,4,375
40865,4,300
41165,4,150
41315,4,300
41615,4,150
41765,4,225
41990,4,225
42215,4,150
42365,4,225
42590,4,225
42815,4,150
42965,4,225
43190,4,225
43415,4,150
43565,4,225
43790,4,225
44015,4,150
44165,4,225
44390,4,225
44615,4,150
44765,4,225
44990,4,300
45290,4,225
45515,4,150
45665,4,375
46040,4,150
46190,4,300
46490,4,600
47090,4,600
47690,4,150
47840,4,150
47990,4,150
48140,4,450
48590,4,300
48890,4,450
49340,4,825
50165,4,150
50315,4,825
51140,4,225
51365,4,300
51665,4,300
51965,4,150
52115,4,225
52340,4,225
52565,4,225
52790,4,300
53090,4,225
53315,4,300
53615,4,225
53840,4,225
54065,4,225
54290,4,150
54440,4,300
54740,4,225
54965,4,225
55190,4,300
55490,4,225
55715,4,150
55865,4,225
56090,4,225
56315,4,150
56465,4,300
56765,4,225
56990,4,150
57140,4,225
57365,4,300
57665,4,150
57815,4,300
58115,4,225
58340,4,150
58490,4,150
58640,4,225
58865,4,300
59165,4,225
59390,4,225
59615,4,375
59990,4,600
60590,4,150
60740,4,150
60890,4,300
61190,4,675
61865,4,150
62015,4,225
62240,4,225
62465,4,150
62615,4,225
62840,4,300
63140,4,300
63440,4,150
63590,4,675
64265,4,150
64415,4,225
64640,4,225
64865,4,150
65015,4,225
65240,4,375
65615,4,75
65690,4,225
65915,4,525
66440,4,75
66515,4,225
66740,4,225
66965,4,150
67115,4,225
67340,4,225
67565,4,525
68090,4,975
69065,4,225
69290,4,225
69515,4,150
69665,4,300
69965,4,225
70190,4,225
70415,4,300
70715,4,150
70865,4,150
71015,4,75
71090,4,262
71352,4,2288
73640,4,150
73790,4,3450
77240,4,1200
78440,4,1350
79790,4,3450
83240,4,150
83390,4,2475
85865,4,225
86090,4,225
86315,4,150
86465,4,300
86765,4,150
86915,4,225
87140,4,225
87365,4,150
87515,4,150
87665,4,225
87890,4,225
88115,4,187
88302,4,188
88490,4,337
88827,4,188
89015,4,225
89240,4,150
89390,4,225
89615,4,187
89802,4,113
89915,4,150
90065,4,112
90177,4,225
90402,4,150
90552,4,1313
91865,4,225
92090,4,300
92390,4,187
92577,4,263
92840,4,150
92990,4,300
93290,4,150
93440,4,225
93665,4,150
93815,4,187
94002,4,113
94115,4,300
94415,4,225
94640,4,225
94865,4,225
95090,4,225
95315,4,225
95540,4,150
95690,4,225
95915,4,150
96065,4,300
96365,4,150
96515,4,150
96665,4,150
96815,4,225
97040,4,225
97265,4,275
97540,4,150
97690,4,175
97865,4,300
98165,4,225
98390,4,150
98540,4,300
98840,4,150
98990,4,150
99140,4,225
99365,4,300
99665,4,225
99890,4,225
100115,4,275
100390,4,250
100640,4,150
100790,4,150
100940,4,187
101127,4,150
101277,4,225
101502,4,263
101765,4,225
101990,4,150
102140,4,200
102340,4,150
102490,4,325
102815,4,175
102990,4,275
103265,4,225
103490,4,150
103640,4,125
103765,4,250
104015,4,150
104165,4,225
104390,4,150
104540,4,300
104840,4,150
104990,4,275
105265,4,175
105440,4,150
105590,4,225
105815,4,225
106040,4,225
106265,4,150
106415,4,150
106565,4,225
106790,4,150
106940,4,200
107140,4,150
107290,4,137
107427,4,263
107690,4,150
107840,4,375
108215,4,150
108365,4,225
108590,4,225
108815,4,300
109115,4,225
109340,4,150
109490,4,300
109790,4,275
110065,4,100
110165,4,300
110465,4,150
110615,4,225
110840,4,112
110952,4,150
111102,4,188
111290,4,225
111515,4,150
111665,4,275
111940,4,150
112090,4,175
112265,4,300
112565,4,150
112715,4,225
112940,4,225
113165,4,300
113465,4,225
113690,4,225
113915,4,300
114215,4,225
114440,4,150
114590,4,150
114740,4,125
114865,4,175
115040,4,375
115415,4,187
115602,4,150
115752,4,188
115940,4,225
116165,4,300
116465,4,275
116740,4,150
116890,4,250
117140,4,225
117365,4,150
117515,4,300
117815,4,150
117965,4,300
118265,4,150
118415,4,150
118565,4,225
118790,4,150
118940,4,300
119240,4,150
119390,4,187
119577,4,188
119765,4,225
119990,4,225
120215,4,150
120365,4,187
120552,4,150
120702,4,188
120890,4,150
121040,4,225
121265,4,275
121540,4,150
121690,4,175
121865,4,275
122140,4,175
122315,4,225
122540,4,262
122802,4,188
122990,4,150
123140,4,225
123365,4,225
123590,4,225
123815,4,225
124040,4,150
124190,4,175
124365,4,125
124490,4,150
124640,4,225
124865,4,225
125090,4,150
125240,4,112
125352,4,263
125615,4,150
125765,4,225
125990,4,350
126340,4,150
126490,4,325
126815,4,225
127040,4,150
127190,4,150
127340,4,225
127565,4,225
127790,4,225
128015,4,150
128165,4,225
128390,4,187
128577,4,263
128840,4,300
129140,4,450
129590,4,150
129740,4,150
129890,4,300
130190,4,300
130490,4,300
130790,4,300
131090,4,450
131540,4,300
131840,4,900
132740,4,150
132890,4,150
133040,4,300
133340,4,300
133640,4,300
133940,4,300
134240,4,900
135140,4,150
135290,4,150
135440,4,450
135890,4,150
136040,4,300
136340,4,300
136640,4,900
137540,4,150
137690,4,150
137840,4,225
138065,4,75
138140,4,600
138740,4,300
139040,4,675
139715,4,150
139865,4,150
140015,4,150
140165,4,150
140315,4,225
140540,4,225
140765,4,150
140915,4,150
141065,4,225
141290,4,300
141590,4,150
141740,4,225
141965,4,150
142115,4,150
142265,4,225
142490,4,225
142715,4,300
143015,4,150
143165,4,150
143315,4,225
143540,4,225
143765,4,150
143915,4,225
144140,4,150
144290,4,150
144440,4,225
144665,4,150
144815,4,150
144965,4,150
145115,4,225
145340,4,225
145565,4,150
145715,4,150
145865,4,225
146090,4,300
146390,4,150
146540,4,225
146765,4,150
146915,4,150
147065,4,225
147290,4,225
147515,4,300
147815,4,150
147965,4,150
148115,4,225
148340,4,225
148565,4,150
148715,4,225
148940,4,150
149090,4,150
149240,4,450
149690,4,375
150065,4,150
150215,4,225
150440,4,225
150665,4,225
150890,4,225
151115,4,150
151265,4,225
151490,4,300
151790,4,637
152427,4,150
152577,4,263
152840,4,225
153065,4,150
153215,4,675
153890,4,700
154590,4,950
155540,4,300
155840,4,150
155990,4,675
156665,4,225
156890,4,300
157190,4,225
157415,4,525
157940,4,225
158165,4,150
158315,4,225
158540,4,562
159102,4,113
159215,4,450
159665,4,112
159777,4,563
160340,4,187
160527,4,188
160715,4,225
160940,4,75
161015,4,187
161202,4,150
161352,4,188
161540,4,150
161690,4,225
161915,4,150
162065,4,525
162590,4,150
162740,4,150
162890,4,150
163040,4,525
163565,4,150
163715,4,225
163940,4,112
164052,4,338
164390,4,262
164652,4,113
164765,4,150
164915,4,300
165215,4,150
165365,4,375
165740,4,150
165890,4,225
166115,4,300
166415,4,275
166690,4,175
166865,4,225
167090,4,150
167240,4,150
167390,4,225
167615,4,150
167765,4,300
168065,4,225
168290,4,300
168590,4,225
168815,4,225
169040,4,150
169190,4,300
169490,4,225
169715,4,300
170015,4,150
170165,4,300
170465,4,225
170690,4,225
170915,4,337
171252,4,238
171490,4,175
171665,4,225
171890,4,225
172115,4,300
172415,4,150
172565,4,300
172865,4,225
173090,4,225
173315,4,225
173540,4,150
173690,4,225
173915,4,225
174140,4,300
174440,4,300
174740,4,300
175040,4,225
175265,4,225
175490,4,225
175715,4,225
175940,4,150
176090,4,200
176290,4,175
176465,4,225
176690,4,225
176915,4,225
177140,4,300
177440,4,225
177665,4,225
177890,4,300
178190,4,225
178415,4,225
178640,4,150
178790,4,300
179090,4,225
179315,4,300
179615,4,150
179765,4,300
180065,4,225
180290,4,225
180515,4,337
180852,4,238
181090,4,175
181265,4,225
181490,4,225
181715,4,225
181940,4,300
182240,4,225
182465,4,225
182690,4,225
182915,4,375
183290,4,375
183665,4,225
183890,4,300
184190,4,225
184415,4,375
184790,4,225
185015,4,225
185240,4,412
185652,4,238
185890,4,250
186140,4,150
186290,4,150
186440,4,375
186815,4,375
187190,4,300
187490,4,150
187640,4,150
187790,4,300
188090,4,200
188290,4,250
188540,4,150
188690,4,225
188915,4,225
189140,4,450
189590,4,225
189815,4,225
190040,4,300
190340,4,225
190565,4,125
190690,4,250
190940,4,150
191090,4,150
191240,4,375
191615,4,375
191990,4,150
192140,4,300
192440,4,150
192590,4,300
192890,4,150
193040,4,150
193190,4,150
193340,4,300
193640,4,150
193790,4,225
194015,4,375
194390,4,225
194615,4,225
194840,4,412
195252,4,238
195490,4,250
195740,4,150
195890,4,150
196040,4,375
196415,4,375
196790,4,300
197090,4,150
197240,4,225
197465,4,225
197690,4,200
197890,4,400
198290,4,225
198515,4,225
198740,4,300
199040,4,150
199190,4,225
199415,4,225
199640,4,225
199865,4,300
200165,4,125
200290,4,250
200540,4,150
200690,4,150
200840,4,225
201065,4,150
201215,4,375
201590,4,150
201740,4,300
202040,4,150
202190,4,300
202490,4,375
202865,4,150
203015,4,225
203240,4,150
203390,4,750
204140,4,300
204440,4,900
205340,4,300
205640,4,900
206540,4,300
206840,4,900
207740,4,900
208640,4,300
208940,4,300
209240,4,600
209840,4,300
210140,4,300
210440,4,600
211040,4,450
211490,4,300
211790,4,225
212015,4,450
212465,4,150
212615,4,225
212840,4,900
213740,4,300
214040,4,900
214940,4,300
215240,4,900
216140,4,300
216440,4,900
217340,4,900
218240,4,300
218540,4,300
218840,4,600
219440,4,300
219740,4,300
220040,4,600
220640,4,450
221090,4,525
221615,4,300
221915,4,375
222290,4,300
222590,4,150
222740,4,300
223040,4,300
223340,4,300
223640,4,1350
224990,4,150
225140,4,300
225440,4,300
225740,4,600
226340,4,150
226490,4,262
226752,4,638
227390,4,300
227690,4,150
227840,4,450
228290,4,150
228440,4,450
228890,4,150
229040,4,450
229490,4,350
229840,4,150
229990,4,5425
235415,4,112
235527,4,113
235640,4,100
235740,4,200
235940,4,300
236240,4,300
236540,4,150
236690,4,150
236840,4,375
237215,4,225
237440,4,300
237740,4,225
237965,4,225
238190,4,150
238340,4,150
238490,4,225
238715,4,225
238940,4,150
239090,4,150
239240,4,300
239540,4,150
239690,4,150
239840,4,150
239990,4,225
240215,4,225
240440,4,150
240590,4,225
240815,4,150
240965,4,225
241190,4,150
241340,4,300
241640,4,150
241790,4,225
242015,4,150
242165,4,225
242390,4,150
242540,4,300
242840,4,150
242990,4,450
243440,4,150
243590,4,150
243740,4,225
243965,4,225
244190,4,150
244340,4,225
244565,4,225
244790,4,150
244940,4,300
245240,4,150
245390,4,150
245540,4,150
245690,4,300
245990,4,225
246215,4,150
246365,4,225
246590,4,225
246815,4,225
247040,4,150
247190,4,375
247565,4,225
247790,4,225
248015,4,375
248390,4,300
248690,4,225
248915,4,300
249215,4,225
249440,4,225
249665,4,225
249890,4,225
250115,4,225
250340,4,225
250565,4,300
250865,4,225
251090,4,150
251240,4,225
251465,4,150
251615,4,150
251765,4,150
251915,4,225
252140,4,300
252440,4,450
252890,4,375
253265,4,525
253790,4,300
254090,4,675
254765,4,150
254915,4,100
255015,4,575
255590,4,225
255815,4,225
256040,4,187
256227,4,263
256490,4,300
256790,4,150
256940,4,225
257165,4,525
257690,4,450
258140,4,450
258590,4,150
258740,4,300
259040,4,300
259340,4,600
259940,4,300
260240,4,375
260615,4,525
261140,4,300
261440,4,300
261740,4,150
261890,4,487
262377,4,113
262490,4,337
262827,4,113
